,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,bus_stop
0,0.12301391226197957,0.0030597914591276956,0.008096679267711897,0.00031063492955347126,0.5122199152963273,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9307284107095759,0.0692715892904241,1
1,0.06302751954662955,0.001584786053882726,0.1168831168831169,0.0,0.4679057843155132,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
2,0.03929808496638016,0.001584786053882726,0.0,0.004484304932735426,0.6542555673088375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
3,0.03307629877042726,0.011093502377179081,0.4285714285714286,0.0,0.5408027506192732,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
4,0.12800249406954692,0.001584786053882726,0.0,0.008968609865470852,0.5818206514339246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
5,0.10543228720046102,0.008771079351746782,0.4941047804493891,0.0206441848110164,0.4933377599461926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
6,0.10798483294070843,0.003169572107765452,0.0,0.008968609865470852,0.3686994866002004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
7,0.011363085801462858,0.07923930269413629,0.12987012987012989,0.0,0.5740508848661936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
8,0.10679890220287616,0.13787638668779714,0.1168831168831169,0.34977578475336324,0.6146491001636738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
9,0.05504249084472438,0.006339144215530904,0.0,0.026905829596412557,0.45865689112262303,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
10,0.11194211961487749,0.02377179080824089,0.03896103896103896,0.08520179372197309,0.5545638164628729,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
11,0.092969866139937,0.001584786053882726,0.0,0.008968609865470852,0.6009603194894805,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
